ENSRNOG00000056283	AABR07036556.1	Gene Expression
ENSRNOG00000000691	Foxn4	Gene Expression
ENSRNOG00000000658	Acacb	Gene Expression
ENSRNOG00000000692	Ung	Gene Expression
ENSRNOG00000028584	Alkbh2	Gene Expression
ENSRNOG00000028556	Usp30	Gene Expression
ENSRNOG00000000693	Svop	Gene Expression
ENSRNOG00000054962	Dao	Gene Expression
ENSRNOG00000000695	Ssh1	Gene Expression
ENSRNOG00000000697	Coro1c	Gene Expression
ENSRNOG00000000699	Selplg	Gene Expression
ENSRNOG00000000700	Tmem119	Gene Expression
ENSRNOG00000000701	Iscu	Gene Expression
ENSRNOG00000000702	Sart3	Gene Expression
ENSRNOG00000059799	Ficd	Gene Expression
ENSRNOG00000058142	1700069L16Rik	Gene Expression
ENSRNOG00000000704	Cmklr1	Gene Expression
ENSRNOG00000053045	Wscd2	Gene Expression
ENSRNOG00000058414	AABR07036575.1	Gene Expression
ENSRNOG00000000708	Sgsm1	Gene Expression
ENSRNOG00000051192	Tmem211	Gene Expression
ENSRNOG00000052424	2900026A02Rik	Gene Expression
ENSRNOG00000047673	Crybb3	Gene Expression
ENSRNOG00000050023	Crybb2	Gene Expression
ENSRNOG00000059456	Adrbk2	Gene Expression
ENSRNOG00000048430	Myo18b	Gene Expression
ENSRNOG00000025612	Sez6l	Gene Expression
ENSRNOG00000030948	ENSRNOG00000030948	Gene Expression
ENSRNOG00000061004	Asphd2	Gene Expression
ENSRNOG00000000661	Hps4	Gene Expression
ENSRNOG00000000662	Srrd	Gene Expression
ENSRNOG00000000663	Tfip11	Gene Expression
ENSRNOG00000000664	Tpst2	Gene Expression
ENSRNOG00000047653	Crybb1	Gene Expression
ENSRNOG00000049770	Cryba4	Gene Expression
ENSRNOG00000051028	Miat	Gene Expression
ENSRNOG00000051412	AABR07036626.1	Gene Expression
ENSRNOG00000059217	AABR07036627.1	Gene Expression
ENSRNOG00000052488	AABR07036637.1	Gene Expression
ENSRNOG00000027489	Mn1	Gene Expression
ENSRNOG00000000665	Pitpnb	Gene Expression
ENSRNOG00000054829	AABR07036640.1	Gene Expression
ENSRNOG00000032590	Ttc28	Gene Expression
ENSRNOG00000052761	AC095390.1	Gene Expression
ENSRNOG00000037509	Chek2	Gene Expression
ENSRNOG00000037508	Hscb	Gene Expression
ENSRNOG00000037505	Ulk1	Gene Expression
ENSRNOG00000037500	Pus1	Gene Expression
ENSRNOG00000037483	Ep400	Gene Expression
ENSRNOG00000037481	LOC100362927	Gene Expression
ENSRNOG00000037480	Ddx51	Gene Expression
ENSRNOG00000037478	Noc4l	Gene Expression
ENSRNOG00000037476	Galnt9	Gene Expression
ENSRNOG00000030721	Fbrsl1	Gene Expression
ENSRNOG00000037466	Lrcol1	Gene Expression
ENSRNOG00000037456	P2rx2	Gene Expression
ENSRNOG00000037449	Pole	Gene Expression
ENSRNOG00000037446	Pxmp2	Gene Expression
ENSRNOG00000037443	Pgam5	Gene Expression
ENSRNOG00000060144	Ankle2	Gene Expression
ENSRNOG00000037437	Golga3	Gene Expression
ENSRNOG00000037430	Chfr	Gene Expression
ENSRNOG00000037428	Zfp605	Gene Expression
ENSRNOG00000050234	AABR07036648.2	Gene Expression
ENSRNOG00000048168	Gtpbp6	Gene Expression
ENSRNOG00000049866	Plcxd1	Gene Expression
ENSRNOG00000058250	AABR07036649.2	Gene Expression
ENSRNOG00000046427	AABR07036649.1	Gene Expression
ENSRNOG00000037426	Gtpbp6	Gene Expression
ENSRNOG00000032307	Dsel	Gene Expression
ENSRNOG00000055623	AABR07019811.1	Gene Expression
ENSRNOG00000055258	AABR07019814.1	Gene Expression
ENSRNOG00000038033	AABR07019870.1	Gene Expression
ENSRNOG00000043185	Cntnap5c	Gene Expression
ENSRNOG00000040105	AABR07019903.1	Gene Expression
ENSRNOG00000048744	LOC100910928	Gene Expression
ENSRNOG00000050926	LOC100910887	Gene Expression
ENSRNOG00000029556	Cntnap5a	Gene Expression
ENSRNOG00000056953	AABR07020222.1	Gene Expression
ENSRNOG00000032206	Cntnap5b	Gene Expression
ENSRNOG00000054848	AABR07020367.1	Gene Expression
ENSRNOG00000058698	AABR07020404.1	Gene Expression
ENSRNOG00000014556	Cdh20	Gene Expression
ENSRNOG00000014859	Rnf152	Gene Expression
ENSRNOG00000014866	Pign	Gene Expression
ENSRNOG00000015508	RGD1307235	Gene Expression
ENSRNOG00000015615	Tnfrsf11a	Gene Expression
ENSRNOG00000002882	Zcchc2	Gene Expression
ENSRNOG00000002821	Phlpp1	Gene Expression
ENSRNOG00000047721	AABR07020443.1	Gene Expression
ENSRNOG00000002791	Bcl2	Gene Expression
ENSRNOG00000002781	Kdsr	Gene Expression
ENSRNOG00000002705	Vps4b	Gene Expression
ENSRNOG00000002640	Serpinb5	Gene Expression
ENSRNOG00000002602	Serpinb12	Gene Expression
ENSRNOG00000028194	Serpinb13	Gene Expression
ENSRNOG00000002578	Serpinb3a	Gene Expression
ENSRNOG00000031134	Serpinb3	Gene Expression
ENSRNOG00000002583	Serpinb11	Gene Expression
ENSRNOG00000002555	Serpinb7	Gene Expression
ENSRNOG00000002460	Serpinb2	Gene Expression
ENSRNOG00000002417	Serpinb10	Gene Expression
ENSRNOG00000046941	LOC100360575	Gene Expression
ENSRNOG00000002396	Serpinb8	Gene Expression
ENSRNOG00000059133	AABR07020537.1	Gene Expression
ENSRNOG00000029410	RGD1562469	Gene Expression
ENSRNOG00000032490	Cdh7	Gene Expression
ENSRNOG00000049527	AC109707.1	Gene Expression
ENSRNOG00000029841	Cdh19	Gene Expression
ENSRNOG00000053423	ENSRNOG00000053423	Gene Expression
ENSRNOG00000002319	Tsn	Gene Expression
ENSRNOG00000025701	Nifk	Gene Expression
ENSRNOG00000002376	Clasp1	Gene Expression
ENSRNOG00000002414	Tfcp2l1	Gene Expression
ENSRNOG00000007261	Gli2	Gene Expression
ENSRNOG00000060237	Inhbb	Gene Expression
ENSRNOG00000002440	Ralb	Gene Expression
ENSRNOG00000047257	Tmem185b	Gene Expression
ENSRNOG00000002538	Epb4.1l5	Gene Expression
ENSRNOG00000002625	Ptpn4	Gene Expression
ENSRNOG00000056686	AABR07020696.1	Gene Expression
ENSRNOG00000025484	Tmem177	Gene Expression
ENSRNOG00000056781	Cfap221	Gene Expression
ENSRNOG00000057145	AABR07020703.1	Gene Expression
ENSRNOG00000049766	Sctr	Gene Expression
ENSRNOG00000047714	Tmem37	Gene Expression
ENSRNOG00000046889	Dbi	Gene Expression
ENSRNOG00000045570	LOC288978	Gene Expression
ENSRNOG00000049471	Steap3	Gene Expression
ENSRNOG00000046863	C1ql2	Gene Expression
ENSRNOG00000056580	En1	Gene Expression
ENSRNOG00000052801	AABR07020736.1	Gene Expression
ENSRNOG00000002478	Insig2	Gene Expression
ENSRNOG00000002514	Ccdc93	Gene Expression
ENSRNOG00000002549	Htr5b	Gene Expression
ENSRNOG00000025430	Ddx18	Gene Expression
ENSRNOG00000029868	LOC679195	Gene Expression
ENSRNOG00000060402	AABR07020744.1	Gene Expression
ENSRNOG00000002595	Dpp10	Gene Expression
ENSRNOG00000039928	AABR07020786.1	Gene Expression
ENSRNOG00000061545	AABR07020802.1	Gene Expression
ENSRNOG00000003206	Actr3	Gene Expression
ENSRNOG00000030481	LOC100362110	Gene Expression
ENSRNOG00000060765	AABR07020809.1	Gene Expression
ENSRNOG00000003403	Slc35f5	Gene Expression
ENSRNOG00000021586	Gpr39	Gene Expression
ENSRNOG00000003453	Lypd1	Gene Expression
ENSRNOG00000058034	AABR07020815.1	Gene Expression
ENSRNOG00000021553	Nckap5	Gene Expression
ENSRNOG00000049403	AABR07020847.1	Gene Expression
ENSRNOG00000056388	AABR07020859.1	Gene Expression
ENSRNOG00000048922	AABR07020860.1	Gene Expression
ENSRNOG00000003614	Mgat5	Gene Expression
ENSRNOG00000003769	Tmem163	Gene Expression
ENSRNOG00000003884	Acmsd	Gene Expression
ENSRNOG00000017113	Ccnt2	Gene Expression
ENSRNOG00000003952	Map3k19	Gene Expression
ENSRNOG00000003953	Rab3gap1	Gene Expression
ENSRNOG00000003979	Zranb3	Gene Expression
ENSRNOG00000004099	R3hdm1	Gene Expression
ENSRNOG00000003625	Ubxn4	Gene Expression
ENSRNOG00000003681	Lct	Gene Expression
ENSRNOG00000003703	Mcm6	Gene Expression
ENSRNOG00000003743	Dars	Gene Expression
ENSRNOG00000003866	Cxcr4	Gene Expression
ENSRNOG00000059385	AABR07020905.1	Gene Expression
ENSRNOG00000003878	Thsd7b	Gene Expression
ENSRNOG00000003927	Cd55	Gene Expression
ENSRNOG00000054104	AC127764.1	Gene Expression
ENSRNOG00000025862	Zp3r	Gene Expression
ENSRNOG00000004062	C4bpa	Gene Expression
ENSRNOG00000030374	LOC100360750	Gene Expression
ENSRNOG00000004125	C4bpb	Gene Expression
ENSRNOG00000004162	Pfkfb2	Gene Expression
ENSRNOG00000025704	Yod1	Gene Expression
ENSRNOG00000004341	LOC498222	Gene Expression
ENSRNOG00000004393	Fcamr	Gene Expression
ENSRNOG00000004405	Pigr	Gene Expression
ENSRNOG00000004441	Faim3	Gene Expression
ENSRNOG00000004470	Il24	Gene Expression
ENSRNOG00000004633	Il20	Gene Expression
ENSRNOG00000025571	Il19	Gene Expression
ENSRNOG00000004647	Il10	Gene Expression
ENSRNOG00000004726	Mapkapk2	Gene Expression
ENSRNOG00000004870	Dyrk3	Gene Expression
ENSRNOG00000004910	Eif2d	Gene Expression
ENSRNOG00000005342	Rassf5	Gene Expression
ENSRNOG00000025100	Ikbke	Gene Expression
ENSRNOG00000006733	Srgap2	Gene Expression
ENSRNOG00000042747	Fam72a	Gene Expression
ENSRNOG00000048522	LOC100909648	Gene Expression
ENSRNOG00000058523	AABR07020952.1	Gene Expression
ENSRNOG00000049261	Avpr1b	Gene Expression
ENSRNOG00000006963	Ctse	Gene Expression
ENSRNOG00000039754	Rab7b	Gene Expression
ENSRNOG00000029514	Slc26a9	Gene Expression
ENSRNOG00000039745	Pm20d1	Gene Expression
ENSRNOG00000042320	Slc41a1	Gene Expression
ENSRNOG00000049641	Rab7l1	Gene Expression
ENSRNOG00000047287	Nucks1	Gene Expression
ENSRNOG00000007591	Slc45a3	Gene Expression
ENSRNOG00000007887	Elk4	Gene Expression
ENSRNOG00000024657	Mfsd4	Gene Expression
ENSRNOG00000008137	Cdk18	Gene Expression
ENSRNOG00000051872	AABR07020966.1	Gene Expression
ENSRNOG00000051244	Lemd1	Gene Expression
ENSRNOG00000000036	Klhdc8a	Gene Expression
ENSRNOG00000000034	Nuak2	Gene Expression
ENSRNOG00000000033	Tmcc2	Gene Expression
ENSRNOG00000021298	Dstyk	Gene Expression
ENSRNOG00000021289	Rbbp5	Gene Expression
ENSRNOG00000028752	Tmem81	Gene Expression
ENSRNOG00000009033	Cntn2	Gene Expression
ENSRNOG00000030515	Nfasc	Gene Expression
ENSRNOG00000009691	Lrrn2	Gene Expression
ENSRNOG00000009696	Mdm4	Gene Expression
ENSRNOG00000029938	Pik3c2b	Gene Expression
ENSRNOG00000028493	Ppp1r15b	Gene Expression
ENSRNOG00000060611	AABR07020979.1	Gene Expression
ENSRNOG00000003031	Atp2b4	Gene Expression
ENSRNOG00000028250	Lax1	Gene Expression
ENSRNOG00000053210	Zc3h11a	Gene Expression
ENSRNOG00000029418	LOC498231	Gene Expression
ENSRNOG00000028353	Sox13	Gene Expression
ENSRNOG00000028368	Etnk2	Gene Expression
ENSRNOG00000002937	Ren	Gene Expression
ENSRNOG00000047481	Kiss1	Gene Expression
ENSRNOG00000002936	Golt1a	Gene Expression
ENSRNOG00000051347	Rn60_13_0558.2	Gene Expression
ENSRNOG00000003059	Optc	Gene Expression
ENSRNOG00000003120	Prelp	Gene Expression
ENSRNOG00000059225	AABR07020987.1	Gene Expression
ENSRNOG00000003183	Fmod	Gene Expression
ENSRNOG00000003300	Btg2	Gene Expression
ENSRNOG00000028072	Chit1	Gene Expression
ENSRNOG00000053272	Chi3l1	Gene Expression
ENSRNOG00000003336	Mybph	Gene Expression
ENSRNOG00000003442	Adora1	Gene Expression
ENSRNOG00000030743	Myog	Gene Expression
ENSRNOG00000003494	Ppfia4	Gene Expression
ENSRNOG00000003594	Tmem183a	Gene Expression
ENSRNOG00000027702	LOC289035	Gene Expression
ENSRNOG00000003973	Cyb5r1	Gene Expression
ENSRNOG00000004143	Adipor1	Gene Expression
ENSRNOG00000004193	Klhl12	Gene Expression
ENSRNOG00000027593	Ndufv3-ps1	Gene Expression
ENSRNOG00000004424	Rabif	Gene Expression
ENSRNOG00000057117	AABR07020990.1	Gene Expression
ENSRNOG00000039568	RGD1308112	Gene Expression
ENSRNOG00000060544	Kdm5b	Gene Expression
ENSRNOG00000004756	Syt2	Gene Expression
ENSRNOG00000051440	Ppp1r12b	Gene Expression
ENSRNOG00000005038	Ube2t	Gene Expression
ENSRNOG00000005093	Lgr6	Gene Expression
ENSRNOG00000005277	Ptprv	Gene Expression
ENSRNOG00000057663	AABR07020994.1	Gene Expression
ENSRNOG00000005807	Ptpn7	Gene Expression
ENSRNOG00000005988	Arl8a	Gene Expression
ENSRNOG00000006237	Gpr37l1	Gene Expression
ENSRNOG00000006330	Elf3	Gene Expression
ENSRNOG00000006720	Rnpep	Gene Expression
ENSRNOG00000007040	Timm17a	Gene Expression
ENSRNOG00000051548	Lmod1	Gene Expression
ENSRNOG00000007369	Shisa4	Gene Expression
ENSRNOG00000007418	Ipo9	Gene Expression
ENSRNOG00000061301	AC096239.4	Gene Expression
ENSRNOG00000008425	Nav1	Gene Expression
ENSRNOG00000026400	AABR07020999.1	Gene Expression
ENSRNOG00000008937	Csrp1	Gene Expression
ENSRNOG00000009068	Phlda3	Gene Expression
ENSRNOG00000009073	Tnni1	Gene Expression
ENSRNOG00000009144	Lad1	Gene Expression
ENSRNOG00000033734	Tnnt2	Gene Expression
ENSRNOG00000010076	Pkp1	Gene Expression
ENSRNOG00000026087	Igfn1	Gene Expression
ENSRNOG00000010204	Tmem9	Gene Expression
ENSRNOG00000033391	Ascl5	Gene Expression
ENSRNOG00000046231	Cacna1s	Gene Expression
ENSRNOG00000008471	Kif21b	Gene Expression
ENSRNOG00000025987	LOC498236	Gene Expression
ENSRNOG00000025948	RGD1311892	Gene Expression
ENSRNOG00000008603	Gpr25	Gene Expression
ENSRNOG00000008741	Camsap2	Gene Expression
ENSRNOG00000030278	RGD1564839	Gene Expression
ENSRNOG00000042451	Ddx59	Gene Expression
ENSRNOG00000037211	Kif14	Gene Expression
ENSRNOG00000058643	Zfp281	Gene Expression
ENSRNOG00000059794	AABR07021018.2	Gene Expression
ENSRNOG00000029425	AABR07021022.1	Gene Expression
ENSRNOG00000000653	Nr5a2	Gene Expression
ENSRNOG00000052244	AABR07021023.1	Gene Expression
ENSRNOG00000000655	Ptprc	Gene Expression
ENSRNOG00000022480	Atp6v1g3	Gene Expression
ENSRNOG00000000657	Nek7	Gene Expression
ENSRNOG00000039332	AABR07021066.1	Gene Expression
ENSRNOG00000010357	Lhx9	Gene Expression
ENSRNOG00000043374	RGD1566099	Gene Expression
ENSRNOG00000011063	Dennd1b	Gene Expression
ENSRNOG00000022174	AABR07021086.1	Gene Expression
ENSRNOG00000010903	Crb1	Gene Expression
ENSRNOG00000011137	Zbtb41	Gene Expression
ENSRNOG00000012318	Aspm	Gene Expression
ENSRNOG00000012613	F13b	Gene Expression
ENSRNOG00000021575	LOC683745	Gene Expression
ENSRNOG00000052604	ENSRNOG00000052604	Gene Expression
ENSRNOG00000042901	Cfhr1	Gene Expression
ENSRNOG00000042369	RGD1564614	Gene Expression
ENSRNOG00000030715	Cfh	Gene Expression
ENSRNOG00000013312	Kcnt2	Gene Expression
ENSRNOG00000061752	AABR07021199.1	Gene Expression
ENSRNOG00000003258	Cdc73	Gene Expression
ENSRNOG00000003251	B3galt2	Gene Expression
ENSRNOG00000003385	Glrx2	Gene Expression
ENSRNOG00000003545	Uchl5	Gene Expression
ENSRNOG00000003434	Trove2	Gene Expression
ENSRNOG00000055008	AABR07021204.1	Gene Expression
ENSRNOG00000055995	AABR07021213.1	Gene Expression
ENSRNOG00000003687	Rgs2	Gene Expression
ENSRNOG00000003888	Rgs13	Gene Expression
ENSRNOG00000003895	Rgs1	Gene Expression
ENSRNOG00000056369	Rgs21	Gene Expression
ENSRNOG00000052921	AABR07021221.1	Gene Expression
ENSRNOG00000003959	Rgs18	Gene Expression
ENSRNOG00000025794	AABR07021239.1	Gene Expression
ENSRNOG00000002811	Brinp3	Gene Expression
ENSRNOG00000057047	AABR07021293.1	Gene Expression
ENSRNOG00000027254	LOC689412	Gene Expression
ENSRNOG00000059672	AABR07021316.1	Gene Expression
ENSRNOG00000002657	Pla2g4a	Gene Expression
ENSRNOG00000002525	Ptgs2	Gene Expression
ENSRNOG00000060838	AABR07021355.2	Gene Expression
ENSRNOG00000002517	Pdc	Gene Expression
ENSRNOG00000002473	RGD1307830	Gene Expression
ENSRNOG00000002394	Tpr	Gene Expression
ENSRNOG00000002385	Prg4	Gene Expression
ENSRNOG00000054544	AABR07021357.1	Gene Expression
ENSRNOG00000028627	Hmcn1	Gene Expression
ENSRNOG00000002618	Ivns1abp	Gene Expression
ENSRNOG00000032258	Swt1	Gene Expression
ENSRNOG00000002580	Trmt1l	Gene Expression
ENSRNOG00000002454	Rnf2	Gene Expression
ENSRNOG00000056496	AC113858.2	Gene Expression
ENSRNOG00000053686	AC113858.1	Gene Expression
ENSRNOG00000002403	Fam129a	Gene Expression
ENSRNOG00000028358	Edem3	Gene Expression
ENSRNOG00000029859	LOC688776	Gene Expression
ENSRNOG00000028236	RGD1309104	Gene Expression
ENSRNOG00000059183	AABR07021391.1	Gene Expression
ENSRNOG00000052094	AABR07021392.1	Gene Expression
ENSRNOG00000002352	Tsen15	Gene Expression
ENSRNOG00000028207	Colgalt2	Gene Expression
ENSRNOG00000002347	Rgl1	Gene Expression
ENSRNOG00000028089	Apobec4	Gene Expression
ENSRNOG00000028062	Arpc5	Gene Expression
ENSRNOG00000028016	Ncf2	Gene Expression
ENSRNOG00000027962	Smg7	Gene Expression
ENSRNOG00000027697	Nmnat2	Gene Expression
ENSRNOG00000002667	Lamc2	Gene Expression
ENSRNOG00000002680	Lamc1	Gene Expression
ENSRNOG00000052592	AABR07021411.1	Gene Expression
ENSRNOG00000052913	AABR07021411.2	Gene Expression
ENSRNOG00000002691	Shcbp1l	Gene Expression
ENSRNOG00000002735	Dhx9	Gene Expression
ENSRNOG00000002775	Npl	Gene Expression
ENSRNOG00000002369	Rgs8	Gene Expression
ENSRNOG00000052817	AABR07021419.1	Gene Expression
ENSRNOG00000027024	Rgs16	Gene Expression
ENSRNOG00000027017	Rnasel	Gene Expression
ENSRNOG00000026952	Rgsl1	Gene Expression
ENSRNOG00000026940	Rgsl2h	Gene Expression
ENSRNOG00000046786	LOC684709	Gene Expression
ENSRNOG00000048614	Teddm1	Gene Expression
ENSRNOG00000049560	Glul	Gene Expression
ENSRNOG00000051975	AABR07021430.1	Gene Expression
ENSRNOG00000054898	AABR07021433.1	Gene Expression
ENSRNOG00000031569	Zfp648	Gene Expression
ENSRNOG00000002863	Cacna1e	Gene Expression
ENSRNOG00000059406	Ier5	Gene Expression
ENSRNOG00000003522	Mr1	Gene Expression
ENSRNOG00000003402	Stx6	Gene Expression
ENSRNOG00000000040	RGD1304622	Gene Expression
ENSRNOG00000000042	Xpr1	Gene Expression
ENSRNOG00000013310	RGD1561635	Gene Expression
ENSRNOG00000003550	Acbd6	Gene Expression
ENSRNOG00000003595	Lhx4	Gene Expression
ENSRNOG00000003649	Qsox1	Gene Expression
ENSRNOG00000003882	Cep350	Gene Expression
ENSRNOG00000042995	RGD1561738	Gene Expression
ENSRNOG00000003946	Tor1aip1	Gene Expression
ENSRNOG00000048267	Tor1aip2	Gene Expression
ENSRNOG00000024849	Tor1aip2	Gene Expression
ENSRNOG00000024825	Fam163a	Gene Expression
ENSRNOG00000058710	AABR07021465.2	Gene Expression
ENSRNOG00000004018	Tdrd5	Gene Expression
ENSRNOG00000004030	Nphs2	Gene Expression
ENSRNOG00000051405	Axdnd1	Gene Expression
ENSRNOG00000004111	Soat1	Gene Expression
ENSRNOG00000004305	Abl2	Gene Expression
ENSRNOG00000004307	Tor3a	Gene Expression
ENSRNOG00000004337	Fam20b	Gene Expression
ENSRNOG00000004712	Angptl1	Gene Expression
ENSRNOG00000004736	Ralgps2	Gene Expression
ENSRNOG00000056431	AABR07021492.1	Gene Expression
ENSRNOG00000038921	Tex35	Gene Expression
ENSRNOG00000051559	AABR07021494.1	Gene Expression
ENSRNOG00000004917	Rasal2	Gene Expression
ENSRNOG00000057851	AABR07021501.1	Gene Expression
ENSRNOG00000005177	Tp53i3	Gene Expression
ENSRNOG00000051166	Rn60_13_0801.2	Gene Expression
ENSRNOG00000005229	Sec16b	Gene Expression
ENSRNOG00000056444	AABR07021503.1	Gene Expression
ENSRNOG00000051311	Rn60_13_0803.1	Gene Expression
ENSRNOG00000005592	Brinp2	Gene Expression
ENSRNOG00000042860	Pappa2	Gene Expression
ENSRNOG00000042492	Rfwd2	Gene Expression
ENSRNOG00000051261	Rn60_13_0822.1	Gene Expression
ENSRNOG00000002468	Tnr	Gene Expression
ENSRNOG00000049537	Rn60_13_0828.1	Gene Expression
ENSRNOG00000057285	AABR07021544.1	Gene Expression
ENSRNOG00000002548	Tnn	Gene Expression
ENSRNOG00000051139	Rn60_13_0828.3	Gene Expression
ENSRNOG00000051025	Rn60_13_0829.1	Gene Expression
ENSRNOG00000002569	Mrps14	Gene Expression
ENSRNOG00000002572	Cacybp	Gene Expression
ENSRNOG00000051100	Rn60_13_0829.4	Gene Expression
ENSRNOG00000002736	Rabgap1l	Gene Expression
ENSRNOG00000002783	Serpinc1	Gene Expression
ENSRNOG00000026907	Zbtb37	Gene Expression
ENSRNOG00000002813	Dars2	Gene Expression
ENSRNOG00000038789	Cenpl	Gene Expression
ENSRNOG00000002875	Klhl20	Gene Expression
ENSRNOG00000051303	Rn60_13_0839.5	Gene Expression
ENSRNOG00000002890	Ankrd45	Gene Expression
ENSRNOG00000038786	Rn60_13_0839.3	Gene Expression
ENSRNOG00000002896	Prdx6	Gene Expression
ENSRNOG00000002968	Tnfsf4	Gene Expression
ENSRNOG00000051354	Rn60_13_0843.1	Gene Expression
ENSRNOG00000026607	Tnfsf18	Gene Expression
ENSRNOG00000053653	AABR07021589.1	Gene Expression
ENSRNOG00000002978	Faslg	Gene Expression
ENSRNOG00000051371	AABR07021590.1	Gene Expression
ENSRNOG00000026542	Suco	Gene Expression
ENSRNOG00000051248	Rn60_13_0847.2	Gene Expression
ENSRNOG00000026523	RGD1309106	Gene Expression
ENSRNOG00000026497	Pigc	Gene Expression
ENSRNOG00000026490	Dnm3	Gene Expression
ENSRNOG00000051254	Rn60_13_0849.2	Gene Expression
ENSRNOG00000029459	Mir199a2	Gene Expression
ENSRNOG00000051292	Rn60_13_0853.1	Gene Expression
ENSRNOG00000052673	AABR07021596.1	Gene Expression
ENSRNOG00000003071	Vamp4	Gene Expression
ENSRNOG00000003221	Myoc	Gene Expression
ENSRNOG00000003400	Fmo4	Gene Expression
ENSRNOG00000034191	Fmo1	Gene Expression
ENSRNOG00000003510	Fmo2	Gene Expression
ENSRNOG00000049851	Fmo6	Gene Expression
ENSRNOG00000003620	Fmo3	Gene Expression
ENSRNOG00000003698	Mroh9	Gene Expression
ENSRNOG00000003720	Prrx1	Gene Expression
ENSRNOG00000060416	AABR07021610.1	Gene Expression
ENSRNOG00000054298	AABR07021612.1	Gene Expression
ENSRNOG00000051045	Rn60_13_0865.1	Gene Expression
ENSRNOG00000061660	AABR07021614.1	Gene Expression
ENSRNOG00000003861	Gorab	Gene Expression
ENSRNOG00000025415	Mettl11b	Gene Expression
ENSRNOG00000002544	Kifap3	Gene Expression
ENSRNOG00000057039	AC124874.1	Gene Expression
ENSRNOG00000025318	Scyl3	Gene Expression
ENSRNOG00000059276	BC055324	Gene Expression
ENSRNOG00000025189	Mettl18	Gene Expression
ENSRNOG00000002723	Sele	Gene Expression
ENSRNOG00000002776	Sell	Gene Expression
ENSRNOG00000002794	Selp	Gene Expression
ENSRNOG00000057855	F5	Gene Expression
ENSRNOG00000002839	Slc19a2	Gene Expression
ENSRNOG00000002860	Ccdc181	Gene Expression
ENSRNOG00000002884	Blzf1	Gene Expression
ENSRNOG00000002898	Nme7	Gene Expression
ENSRNOG00000002934	Atp1b1	Gene Expression
ENSRNOG00000002947	Dpt	Gene Expression
ENSRNOG00000057731	AABR07021635.1	Gene Expression
ENSRNOG00000056222	AABR07021636.1	Gene Expression
ENSRNOG00000002964	Xcl1	Gene Expression
ENSRNOG00000002979	Tbx19	Gene Expression
ENSRNOG00000003038	Sft2d2	Gene Expression
ENSRNOG00000003048	Tiprl	Gene Expression
ENSRNOG00000003073	Gpr161	Gene Expression
ENSRNOG00000003078	Dcaf6	Gene Expression
ENSRNOG00000003150	Mpc2	Gene Expression
ENSRNOG00000053410	Adcy10	Gene Expression
ENSRNOG00000003248	Mpzl1	Gene Expression
ENSRNOG00000003283	Rcsd1	Gene Expression
ENSRNOG00000003291	Creg1	Gene Expression
ENSRNOG00000003298	Cd247	Gene Expression
ENSRNOG00000003581	Pou2f1	Gene Expression
ENSRNOG00000003722	Dusp27	Gene Expression
ENSRNOG00000003740	Gpa33	Gene Expression
ENSRNOG00000003790	Mael	Gene Expression
ENSRNOG00000025151	Ildr2	Gene Expression
ENSRNOG00000003816	Tada1	Gene Expression
ENSRNOG00000032058	Pogk	Gene Expression
ENSRNOG00000043014	Fmo13	Gene Expression
ENSRNOG00000038499	LOC685351	Gene Expression
ENSRNOG00000025119	Fmo9	Gene Expression
ENSRNOG00000051222	Rn60_13_0899.1	Gene Expression
ENSRNOG00000051941	Fam78b	Gene Expression
ENSRNOG00000003917	Uck2	Gene Expression
ENSRNOG00000003928	Tmco1	Gene Expression
ENSRNOG00000004027	Aldh9a1	Gene Expression
ENSRNOG00000004245	Mgst3	Gene Expression
ENSRNOG00000004356	Lrrc52	Gene Expression
ENSRNOG00000004537	Rxrg	Gene Expression
ENSRNOG00000004642	Lmx1a	Gene Expression
ENSRNOG00000004693	Pbx1	Gene Expression
ENSRNOG00000058096	AABR07021704.1	Gene Expression
ENSRNOG00000059942	AABR07021714.1	Gene Expression
ENSRNOG00000057638	AABR07021717.1	Gene Expression
ENSRNOG00000002711	Nuf2	Gene Expression
ENSRNOG00000002730	Rgs5	Gene Expression
ENSRNOG00000002773	Rgs4	Gene Expression
ENSRNOG00000055968	AABR07021730.1	Gene Expression
ENSRNOG00000025005	RGD1560672	Gene Expression
ENSRNOG00000033515	LOC100366054	Gene Expression
ENSRNOG00000002826	Hsd17b7	Gene Expression
ENSRNOG00000002881	Ddr2	Gene Expression
ENSRNOG00000002926	Uap1	Gene Expression
ENSRNOG00000002941	Uhmk1	Gene Expression
ENSRNOG00000038432	Sh2d1b2	Gene Expression
ENSRNOG00000056636	AABR07021734.1	Gene Expression
ENSRNOG00000031599	Sh2d1b	Gene Expression
ENSRNOG00000042929	LOC100361087	Gene Expression
ENSRNOG00000002972	RGD1565283	Gene Expression
ENSRNOG00000003018	Olfml2b	Gene Expression
ENSRNOG00000024632	Atf6	Gene Expression
ENSRNOG00000059725	AC111734.2	Gene Expression
ENSRNOG00000031540	LOC100362384	Gene Expression
ENSRNOG00000003100	Dusp12	Gene Expression
ENSRNOG00000003135	Fcrlb	Gene Expression
ENSRNOG00000003136	Fcrla	Gene Expression
ENSRNOG00000046452	Fcgr2b	Gene Expression
ENSRNOG00000024382	Fcgr3a	Gene Expression
ENSRNOG00000034221	Cfap126	Gene Expression
ENSRNOG00000003163	Sdhc	Gene Expression
